2,1635101808,6b8baad7bd21ac3d5016535ec59b0a451ddb4190,899316,4750640,55464,86160,179212,1068896,664640,3595584,3857484,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635122103,4129e868820aaf98264d8add4bd1b3e0d74a4a70,899316,4750640,55464,86160,179212,1068896,664640,3595584,3857484,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635164537,bfd1ab28a6e56f876742fb3a4b84c767a5553f33,903316,4750640,55464,86160,179212,1068896,668640,3595584,3853484,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635166807,820d8b6270454898cc753be1c3349a60da3d6d4a,905604,4750640,55464,86160,179212,1068896,670928,3595584,3851196,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635341332,a60c47a970f45363868a868f6ba8ad32b4fd404a,917748,4750640,55464,86160,179212,1068896,683072,3595584,3839052,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635343346,c97a8e5225c926ca8babcb11f5cb4fbc1ac961a1,930740,4750640,55464,86160,179212,1068896,696064,3595584,3826060,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635346761,de3fc29d517a9e807d39d6020b82ca57ca9b6e80,943188,4750640,55464,86160,179212,1068896,708512,3595584,3813612,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635359766,8beaa7841ed5a10ad9e7b4e7097a02cf65899e12,955876,4750640,55464,86160,179212,1068896,721200,3595584,3800924,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635361364,dc47432ce086947e0add95f538e9b4a5867e1227,955876,4750640,55464,86160,179212,1068896,721200,3595584,3800924,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635475126,38fc110f9987d967f6a25e75220dbf995ff03600,955876,4750640,55464,86160,179212,1068896,721200,3595584,3800924,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635532248,b1b114e142f05443524d91b4127d9bf97fe75a28,959316,4750640,55464,86160,182652,1068896,721200,3595584,3797484,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635697510,d4effceefd6610b8bb782fec97387ed2340ec4f2,964852,4750640,55464,86160,182652,1068896,726736,3595584,3791948,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635707228,829d1d4c2a37a1e241d5473782a3319cb08f0625,978804,4750640,55464,86160,182652,1068896,740688,3595584,3777996,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635778024,5a4bceea2c16381f7321bebf60f6199496c51c25,994740,4750640,55464,86160,182652,1068896,756624,3595584,3762060,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635883553,c7614777996e430d58211b8b21c9473cc4cbc044,994740,4750640,55464,86160,182652,1068896,756624,3595584,3762060,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635888957,4841a4a0bf7c2ab92493d64c22442c4e584a7b99,995060,4750640,55784,86160,182652,1068896,756624,3595584,3761740,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635890207,9bae8900f0d8cf097a2d9e4e58e2e507941c4fd6,995108,4750640,55832,86160,182652,1068896,756624,3595584,3761692,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635896845,7bda32153ca8376682f083318fdbb2e36220dbdd,995108,4750640,55832,86160,182652,1068896,756624,3595584,3761692,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635899360,b37e3db802945d95f7a67a7b648fc151349bbe45,995108,4750640,55832,86160,182652,1068896,756624,3595584,3761692,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635947708,52960d5c2fd0bc957bf743fc8f0d43d1e4e6b99d,995492,4750640,55832,86160,183036,1068896,756624,3595584,3761308,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635948939,888627d36468c18446a9792156fb590175c7e0c1,995620,4750640,55832,86160,183164,1068896,756624,3595584,3761180,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635949668,11487db1ca48d0bc66cc0eccdd8702566e4fff6a,995620,4750640,55832,86160,183164,1068896,756624,3595584,3761180,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635952254,60b9cd789e808ceb9314f6aff3e611a64e9dbfdd,1005012,4750640,55832,86160,184508,1068896,764672,3595584,3751788,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635953017,5e7c19ce295268bffc42e7b037c751e76d0d0f8d,1005012,4750640,55832,86160,184508,1068896,764672,3595584,3751788,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635954245,de6ef350c5dc72a06483342ecd9994dc3cedb09c,1005364,4750640,56184,86160,184508,1068896,764672,3595584,3751436,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635955035,efbd87cac189786e259802543718cf0ecb4f7de1,1005844,4750640,56664,86160,184508,1068896,764672,3595584,3750956,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635960915,b3438c85136bc3448cb29517662e685a2ca56139,1006308,4750640,57128,86160,184508,1068896,764672,3595584,3750492,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635962172,8250fd0941b3227d64aa4de253c96e7b9ed902ba,1006308,4750640,57128,86160,184508,1068896,764672,3595584,3750492,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635962983,8e88768a702c7888401a563620fbfe44769d3f4e,1008708,4750640,57128,86160,186908,1068896,764672,3595584,3748092,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635966730,e3830f6ab049df985295e98d3e6d231a68be060a,1009860,4750640,58280,86160,186908,1068896,764672,3595584,3746940,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635968888,78153a1bf46e8be1559ea03af6eb1521a1d3bae2,1009908,4750640,58328,86160,186908,1068896,764672,3595584,3746892,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1635978620,ad4c16d40fa2465b50f207d2fa84f6fac810ac0f,1013284,4747264,61704,86160,186908,1065520,764672,3595584,3743516,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636047721,31e4089a4b21e1be07cbc8d2c8e764d231953cc4,1030948,4747264,61704,86160,186908,1065520,782336,3595584,3725852,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636065005,418e09bf6f7ecfef792cbbe3e85f54b077038e17,1043748,4747264,61704,86160,186908,1065520,795136,3595584,3713052,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636068962,fcb09f5e2885c7e70df098bfb71a5de38ee02f71,1043748,4747264,61704,86160,186908,1065520,795136,3595584,3713052,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636113850,693c701025cf97dba4f1752826f05956f6e12696,1065124,4747264,61704,86160,186908,1065520,816512,3595584,3691676,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636118062,c706b2be70c7c4934e619738e7f3251ba83d63ed,1069812,4747264,61704,86160,186908,1065520,821200,3595584,3686988,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636124591,2907da61c3268f440e9ebb706ac1939f21a5aa7e,1070484,4747264,62376,86160,186908,1065520,821200,3595584,3686316,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636164947,49f55ff0052340d29cffe2767fdc7d2ee5adb9f4,1070884,4747264,62376,86160,187308,1065520,821200,3595584,3685916,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636166698,e70a8fbb992eb05d606406ae70974e56bcf912dc,1070884,4747264,62376,86160,187308,1065520,821200,3595584,3685916,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636169396,278ff4a4b372c7ef6e2ba8b7d114d76adcfbcecc,1071860,4747264,63352,86160,187308,1065520,821200,3595584,3684940,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636171185,77b9431f11a6ca9a1565f3041439f38b74139af6,1075796,4747264,63352,86160,187308,1065520,825136,3595584,3681004,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636386939,6b4c24014e777f0a074cda91cdc76185db57330b,1075860,4747264,63416,86160,187308,1065520,825136,3595584,3680940,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636602188,29746156af1871fd987bb8b6349aa24091007ce3,1076612,4747264,64168,86160,187308,1065520,825136,3595584,3680188,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636603497,304bfa443e6b33e6027b4f0c116bf5a7a3ff3c2f,1076612,4747264,64168,86160,187308,1065520,825136,3595584,3680188,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636604204,30ff2e12b092d33fb9c4fcffcc3fe88cae3d6a3b,1076996,4747264,64552,86160,187308,1065520,825136,3595584,3679804,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636641400,25c60c69110530e9eee356a7c0eb0fa83f8e0432,1076996,4747264,64552,86160,187308,1065520,825136,3595584,3679804,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636643097,d825ef5de1ea0c99336a43cc3ed573bf4323a2c0,1076996,4747264,64552,86160,187308,1065520,825136,3595584,3679804,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636644562,2e5c142f3b66e5bca3646fa9635ed06ec6d59a30,1079476,4747264,67032,86160,187308,1065520,825136,3595584,3677324,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636645578,c018e83d3640e235fdf1591abb53daea71f33d07,1079476,4747264,67032,86160,187308,1065520,825136,3595584,3677324,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636648973,3ee6c436002454c04a7245a010b3133b826772fc,1080100,4747264,67656,86160,187308,1065520,825136,3595584,3676700,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636651000,782b9277e27e13caac8f56c30eab20a9a19c338f,1080580,4747264,68136,86160,187308,1065520,825136,3595584,3676220,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636653785,b2457400207e9b2a15be0256f2d81472fdb0d6c6,1081108,4747264,68664,86160,187308,1065520,825136,3595584,3675692,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636655431,285381e6627f23e78e783d0274612856a0bd357b,1081892,4747264,69448,86160,187308,1065520,825136,3595584,3674908,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636663553,987566eebe346f9dea1a2ca9db4cf5bc0c97a797,1082020,4747264,69576,86160,187308,1065520,825136,3595584,3674780,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636665953,40ec8a9fc05e68a866e542c482603eac6740b769,1082100,4747264,69656,86160,187308,1065520,825136,3595584,3674700,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636669669,9aef02bc329305dbdcb2729e974bb96035585ad4,1082180,4747264,69736,86160,187308,1065520,825136,3595584,3674620,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636673070,1dba23c323cb690667e159c5b8c18416442d8c8e,1082964,4747264,70520,86160,187308,1065520,825136,3595584,3673836,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636677971,a5d8165cd1f2dc8dbc23292fdb4fcea0ad6f44e9,1082964,4747264,70520,86160,187308,1065520,825136,3595584,3673836,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636681319,602f348928b66a58ca377bee00365684ab3371a9,1095828,4747264,70520,86160,187308,1065520,838000,3595584,3660972,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636925907,0a953f7aeac13df5aad6cfb96e36f88f8cc473ff,1095828,4747264,70520,86160,187308,1065520,838000,3595584,3660972,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636927594,0c3bba3ff6b78e8b03265f01d7ee4cb6bb09d6d3,1096356,4747264,70520,86160,187836,1065520,838000,3595584,3660444,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1636930882,20f3a190f49570254f756d1bf7dfab0dc3cd3fc7,1099188,4747264,73352,86160,187836,1065520,838000,3595584,3657612,0,15879200,40817824,0,434608,0,6029280,13056,749728,170432,3953872,0,13518320,15695712,15695712,0,436304
2,1637017036,7134e81898d548266b8c45b389cf6a17b12a5105,1100164,4747264,73352,86160,188812,1065520,838000,3595584,3656636,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1637255329,25682591dfb6e85be01ea9c4caede45c80c38684,1102068,4747264,73352,86160,188812,1065520,839904,3595584,3654732,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1637256803,89b9d9082669993134483d79dd8e10bff552d783,1112212,4747264,73352,86160,188812,1065520,850048,3595584,3644588,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1637259309,dfc146663fe21311044ff8a2896e13513af1a590,1112548,4747264,73688,86160,188812,1065520,850048,3595584,3644252,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1637332610,d190b265f6f232ac7423d72b55f8c42583c93cb2,1112548,4747264,73688,86160,188812,1065520,850048,3595584,3644252,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1637336726,9b51336f097cd235144b758b2415706cbec117ce,1112548,4747264,73688,86160,188812,1065520,850048,3595584,3644252,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1637337152,9a424688b108104b3c0c34d9106c02fece7313c7,1112548,4747264,73688,86160,188812,1065520,850048,3595584,3644252,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1637342286,2dd84d8a9f0ccd04a4f3f62c5bab997fbaed55ed,1112548,4747264,73688,86160,188812,1065520,850048,3595584,3644252,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1637346380,c8b0ff3f747e7c3651788b703cfa355fd9c28b8c,1112548,4747264,73688,86160,188812,1065520,850048,3595584,3644252,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1637354085,2854294009725379c73e121671f7f3b0dadfed67,1117268,4747264,73688,86160,193532,1065520,850048,3595584,3639532,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1637378150,48a51163894ea9836702f415345c06531ac4fff1,1117620,4747264,74040,86160,193532,1065520,850048,3595584,3639180,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1637378253,97425f68aef4a8fc773a5ef6fb5bd61b51d40f71,1117620,4747264,74040,86160,193532,1065520,850048,3595584,3639180,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1637416897,ea17d924e4b2bd276b01c476557c2361a5ee5f20,1117620,4747264,74040,86160,193532,1065520,850048,3595584,3639180,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1637421037,837eb1c80687fe9b57a3c7b841547c33feeed6c7,1130836,4747264,74040,86160,193532,1065520,863264,3595584,3625964,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1637684958,6b493d3f9d79dd2546e833998f3b9ba8a747223a,1175092,4747264,74040,86160,237788,1065520,863264,3595584,3581708,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638321538,ce1de034df7b7862c83ecd2b342684b65b5eb442,1178820,4747264,74040,86160,237788,1065520,866992,3595584,3577980,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638379935,56d76d6458da240bc96ed6c4b0a82e6cf8b2ee25,1183780,4747264,74040,86160,237788,1065520,871952,3595584,3573020,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638819737,e177e9993365ee0ed1a73186754f35d54c6e46a6,1184292,4747264,74040,86160,238300,1065520,871952,3595584,3572508,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638822061,b0315984603474032e43c124b305997620c9d29d,1184292,4747264,74040,86160,238300,1065520,871952,3595584,3572508,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638824601,b5da6b9bf953e03e04c154b4d9bb049e25b547f8,1185204,4747264,74952,86160,238300,1065520,871952,3595584,3571596,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638825497,f4dfeac4a925e8b4f772d44b990af45293d6f354,1199860,4747264,74952,86160,238300,1065520,886608,3595584,3556940,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638827128,08cf506be7812f0ecc24ddc0da73c730017dd669,1214148,4747264,74952,86160,238300,1065520,900896,3595584,3542652,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638827459,5b7df3f1ca1244d6d115b9aed09b212554e679f8,1214564,4747264,74952,86160,238300,1065520,901312,3595584,3542236,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638829728,64ecb146ae2c9653276c791a0274971beda3451e,1214852,4747264,74952,86160,238300,1065520,901600,3595584,3541948,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638834738,d218c9be2313fa900b518310d8c9b715425455ef,1216052,4747264,74952,86160,238300,1065520,902800,3595584,3540748,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638837591,1ab0fb5557ccf87bcad183bc0ced1dc984c78b31,1216052,4747264,74952,86160,238300,1065520,902800,3595584,3540748,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638841523,22c72301dc0fd2b98d8aebbb5a774daec3473e76,1225060,4747264,74952,86160,238300,1065520,911808,3595584,3531740,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638842511,93d7fe080b09b54f953f5213f550235b2a593b8a,1225060,4747264,74952,86160,238300,1065520,911808,3595584,3531740,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638843198,6ae28a789ac6a5a3c4cac69f7ecabc82b0d150e5,1225060,4747264,74952,86160,238300,1065520,911808,3595584,3531740,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638847105,ad02db9b8271184eaa30cc60c3897ea1ab930cde,1225060,4747264,74952,86160,238300,1065520,911808,3595584,3531740,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
2,1638851762,ff231e093a2fb34ca85eff71115ff777719cdb6d,1226196,4747264,74952,86160,239436,1065520,911808,3595584,3530604,0,15885600,40817824,0,434608,0,6029280,13056,749728,176832,3953872,0,13518320,15695712,15695712,0,436304
